HGNC.symbol,MGI.symbol
MTO1,Mto1
GRTP1,Grtp1
TAX1BP1,Tax1bp1
SYT12,Syt12
SNORD111,Snord111
SLC35A2,Slc35a2
OR8D4,Olfr985
GON7,Gm28051
GON7,Gm20604
GON7,Gon7
CPSF2,Cpsf2
DNAJC12,Dnajc12
TGOLN2,Tgoln1
SERPINB6,Serpinb6b
SERPINB6,Serpinb6a
TULP4,Tulp4
TTC22,Ttc22
SNORD69,Snord69
TMEM91,Tmem91
FAM229B,Fam229b
CFAP100,Cfap100
TWSG1,Twsg1
NKX2-3,Nkx2-3
CYB5B,Cyb5b
RNU2-65P,Gm25106
FAIM2,Faim2
OR2C1,Olfr15
KIAA0825,2210408I21Rik
ITGB8,Itgb8
MRPL39,Mrpl39
TMEM241,Tmem241
PLEKHO1,Plekho1
NTRK1,Ntrk1
NUTM2A,Nutm2
SNX2,Snx2
SAFB,Safb
PPT2,Ppt2
CLEC18A,Clec18a
RN7SL837P,Gm22876
METTL24,Mettl24
DYNAP,Gm36255
CORO7,Coro7
GPR6,Gpr6
DDX25,Ddx25
CDON,Cdon
CORIN,Corin
CMC4,Cmc4
LY6G5B,Ly6g5b
AK7,Ak7
DDIT3,Ddit3
MSH5,Msh5
RRM2B,Rrm2b
FERD3L,Ferd3l
FAT4,Fat4
NCAPD2,Ncapd2
TRPC6,Trpc6
C11orf98,1810009A15Rik
C11orf98,Gm49416
RTP2,Rtp2
TERF2,Terf2
IGFBP4,Igfbp4
RN7SL714P,Gm22876
PTCD1,Ptcd1
FOXRED1,Foxred1
UQCC3,Uqcc3
COMMD10,Commd10
ATOH8,Atoh8
SMIM4,Smim4
PISD,Pisd
PISD,Gm20671
CHD1L,Chd1l
DUSP13,Dusp13
HNRNPUL2,Hnrnpul2
HNRNPUL2,Gm50139
TMEM30B,Tmem30b
RNU6-1324P,Gm23186
SERPINA11,Serpina11
CDC7,Cdc7
HEPACAM,Hepacam
TCF7L1,Tcf7l1
ANKRD12,Ankrd12
SRXN1,Srxn1
APBA2,Apba2
ZDHHC16,Zdhhc16
CRK,Crk
SYK,Syk
LIN28B,Lin28b
NR1H4,Nr1h4
ASIC1,Asic1
VWA7,Vwa7
VPS4A,Vps4a
COL3A1,Col3a1
MLF2,Mlf2
IGFALS,Igfals
RASD1,Rasd1
KCNE4,Kcne4
XPO6,Xpo6
TSC22D1,Tsc22d1
HSD17B11,Hsd17b11
UNC79,Unc79
RAB27B,Rab27b
TEX30,Tex30
APAF1,Apaf1
APOL4,Apol7a
APOL4,Apol9a
APOL4,Apol7b
APOL4,Apol10a
APOL4,Apol11a
APOL4,Apol7c
APOL4,Apol10b
APOL4,Apol11b
APOL4,Apol7e
APOL4,Apol9b
APOL4,Apol8
REPS2,Reps2
GLOD4,Glod4
PTPN6,Ptpn6
SNTN,Sntn
TOX,Tox
TCF24,Tcf24
NFIL3,Nfil3
NUTM2B,Nutm2
IARS1,Iars
VBP1,Vbp1
C2,C2
ELMOD3,Elmod3
KTI12,Kti12
LYRM4,Lyrm4
H2AC18,H2ac19
H2AC18,H2ac18
PTHLH,Pthlh
CFAP97,Cfap97
MRO,Mro
WNT3A,Wnt3a
TSPYL4,Tspyl4
NUTM2G,Nutm2
COX16,Cox16
C2CD2,C2cd2
RBP7,Rbp7
HSPA4L,Hspa4l
OXR1,Oxr1
TENT5A,Tent5a
GATA1,Gata1
SLC31A2,Slc31a2
ARHGEF40,Arhgef40
RNF26,Gm9008
USP15,Usp15
TWIST1,Twist1
RFPL4B,Rfpl4b
CREBBP,Crebbp
RNU6-759P,Gm25253
TNC,Tnc
TMEM253,Tmem253
YARS1,Yars
OR8G3P,Olfr971
OR8G3P,Olfr229
TCEAL9,Tceal9
RNU6-737P,Gm25577
GRB2,Grb2
FA2H,Fa2h
NIBAN1,Niban1
PUS10,Pus10
CHRM1,Chrm1
FUNDC2,Fundc2
FCRL2,Fcrls
NKAPD1,Nkapd1
CCDC198,ccdc198
ISG20L2,Isg20l2
FAM9B,Gm1140
FAM9B,Gm14692
FLCN,Flcn
RNU6-145P,Gm22951
ZSWIM4,Zswim4
FLRT1,Flrt1
ATP5F1E,Atp5e
OR52N5,Olfr669
TMEM185A,Tmem185a
MTRES1,Mtres1
GLT8D1,Glt8d1
RNVU1-25,Gm25699
JCAD,Jcad
TXLNG,Txlng
TIMM9,Timm9
GPT,Gpt
WASHC3,Washc3
NHLRC3,Nhlrc3
CAMK2G,Camk2g
P3H2,P3h2
RACGAP1,Racgap1
SPATA5,Spata5
MIR365A,Mir365-1
PWWP3B,Pwwp3b
TMEM229B,Tmem229b
TMEM117,Tmem117
ATP6V1G2-DDX39B,Atp6v1g2
QSOX1,Qsox1
FAM237B,Gm8773
HACL1,Gm49387
HACL1,Hacl1
GNS,Gns
TSC22D3,Tsc22d3
YWHAH,Ywhah
AGAP2,Agap2
NEUROD2,Neurod2
UBQLN3,Ubqln3
SORBS1,Sorbs1
PRIMA1,Prima1
TECPR1,Tecpr1
CDHR2,Cdhr2
NELFA,Nelfa
KDM2B,Kdm2b
DDX39B,Ddx39b
OR2T33,Olfr314
RIPPLY2,Ripply2
SNCB,Sncb
NUBP1,Nubp1
CDK5RAP2,Cdk5rap2
KRT2,Krt2
PPP1R36,Ppp1r36
FGFR1OP2,Fgfr1op2
OTUB1,Otub1
RNU6-795P,Gm26359
TONSL,Tonsl
ZNF474,Zfp474
AK9,Ak9
KRT77,Krt77
RBM5,Rbm5
SEC14L5,Sec14l5
OR2L5,Olfr167
KRT26,Krt26
FAM90A10P,Fam90a1a
RBM25,Rbm25
MIR34C,Mir34c
POU6F1,Pou6f1
NIPAL1,Nipal1
KRTAP13-2,Krtap13-1
RNU6-147P,Gm23199
LRRTM3,Lrrtm3
KCTD4,Kctd4
DEFB108B,Defb15
DOP1A,Dop1a
LINC02203,Olfr732
LINC02203,Olfr733
KLK1,Klk1b8
KLK1,Klk1b1
KLK1,Klk1b9
KLK1,Klk1b11
KLK1,Klk1b26
KLK1,Klk1b27
KLK1,Klk1b21
KLK1,Klk1b22
ALG3,Alg3
BRCC3,Brcc3
MAD2L2,Mad2l2
MTMR10,Mtmr10
DEFB134,Defb15
PGRMC2,Pgrmc2
RPRD2,Rprd2
SURF4,Surf4
ZFP37,Zfp37
C3orf18,6430571L13Rik
TLL2,Tll2
PEAR1,Pear1
MRPL40,Mrpl40
SVIL,Svil
OGA,Oga
RNASE13,Rnase13
IRAK1BP1,Irak1bp1
KBTBD7,Kbtbd7
KBTBD7,Kbtbd6
NCF2,Ncf2
DNAI7,Casc1
UBA3,Uba3
NCOA4,Ncoa4
CGAS,Cgas
LRBA,Lrba
TXNDC5,Txndc5
CTPS2,Ctps2
TMEM242,Tmem242
TMEM45B,Tmem45b
VMAC,Vmac
ABAT,Abat
AXL,Axl
ZNF648,Zfp648
TAT,Tat
RNU6-884P,Gm23622
CLUAP1,Gm20695
CLUAP1,Cluap1
FBXO43,Fbxo43
GALNT7,Galnt7
DDX11,Ddx11
GAR1,Gar1
POLI,Poli
LIPI,Lipi
NUTM2E,Nutm2
PREP,Prep
SREK1IP1,Srek1ip1
NLRP4,Nlrp4a
CDK1,Cdk1
SNORD28B,Gm24453
LRRC63,Lrrc63
SUCLA2,Sucla2
SNORA21,Snora21
SPTLC1,Sptlc1
RNU6-272P,Gm25039
CHST4,Chst4
RWDD4,Rwdd4a
SECISBP2,Secisbp2
SHANK2,Shank2
LPAR6,Lpar6
FGF3,Fgf3
OBSCN,Obscn
FGF23,Fgf23
SYNGR3,Syngr3
ASB13,Asb13
CD109,Cd109
PSMG1,Psmg1
NOVA1,Nova1
SNORD61,Snord61
COX7C,Cox7c
PRR22,Prr22
ATP23,Atp23
STARD3,Stard3
DNAH11,Dnah11
BAG6,Bag6
CSMD3,Csmd3
SMURF1,Smurf1
SGK3,Sgk3
KIR3DL3,Kir3dl2
KIR3DL3,Kir3dl1
NPY,Npy
RAI1,Rai1
TMEM223,Tmem223
ITPKB,Itpkb
CARHSP1,Carhsp1
HIF1A,Hif1a
OR13H1,Olfr1325
SLC14A2,Slc14a2
SH2D2A,Sh2d2a
RNU6-711P,Gm24851
CYP2A6,Cyp2a4
CYP2A6,Cyp2a5
ODF1,Odf1
EIF3I,Eif3i
SKOR2,Skor2
SLC35F4,Slc35f4
SLC41A3,Slc41a3
SLC38A3,Slc38a3
MRPL37,Mrpl37
TMEM258,Tmem258
CYTH3,Cyth3
GJA8,Gja8
MCRS1,Mcrs1
EIF2B5,Eif2b5
APLP2,Aplp2
MIR509-1,Mir509
KRT6C,Gm5414
KRT6C,Krt6b
KRT6C,Krt6a
ALG11,Alg11
RNF150,Rnf150
RNU6-194P,Gm23483
TBC1D8B,Tbc1d8b
IKBKG,Ikbkg
BLNK,Blnk
AVIL,Avil
VEZT,Vezt
MED24,Med24
SYAP1,Syap1
MAML3,Maml3
SNORD19B,Gm24916
OGDHL,Ogdhl
AQP4,Aqp4
SNX13,Snx13
NDUFA9,Ndufa9
PRR14L,Prr14l
DDAH2,Ddah2
MTMR11,Mtmr11
HNRNPCL1,Hnrnpc
LRRC14,Lrrc14
AKAP9,Akap9
RNU1-36P,Gm24929
OTUD7A,Otud7a
RNU105B,Gm24533
HYAL3,Hyal3
RNU6-249P,Gm23941
ADAMTSL4,Adamtsl4
ZPBP2,Zpbp2
EOGT,Eogt
MS4A18,Ms4a18
GLRX,Glrx
KIF5B,Kif5b
USP25,Usp25
MIR19B2,Mir19b-2
BEND3,Bend3
ADSS2,Adss
PHLPP2,Phlpp2
FFAR4,Ffar4
ERCC4,Ercc4
ADNP2,Adnp2
RFWD3,Rfwd3
MOGAT1,Mogat1
ACOT11,Acot11
ZBTB8B,Zbtb8b
RBFOX2,Rbfox2
VASN,Vasn
TINAGL1,Tinagl1
NSD1,Nsd1
C1QL4,C1ql4
ACER1,Acer1
PALS1,Pals1
TSPAN31,Tspan31
LPP,Lpp
TNNI3K,Tnni3k
SNORA4,Gm24616
GSKIP,Gskip
BTG4,Btg4
AGA,Aga
PPIC,Ppic
BUD31,Bud31
TIGD4,Tigd4
CA5B,Car5b
EIF2S1,Eif2s1
GULP1,Gulp1
CDS1,Cds1
GOLPH3L,Golph3l
PAX3,Pax3
OOSP2,Oosp2
TSFM,Tsfm
TLX1,Tlx1
NRDC,Nrd1
TMEM106B,Tmem106b
NHS,Nhs
ZBTB12,Zbtb12
FAM50B,Fam50b
MORN4,Morn4
IGLV9-49,Iglv3
MAP3K15,Map3k15
TSPAN9,Tspan9
TXNIP,Txnip
ARPC5,Arpc5
TRDV1,Trav15d-1-dv6d-1
TRDV1,Trav15d-2-dv6d-2
TRDV1,Trav15n-1
TRDV1,Trav15n-2
TRDV1,Trav15-1-dv6-1
TRDV1,Trav15-2-dv6-2
CD6,Cd6
SIGLEC11,Siglecg
PRRG1,Prrg1
CNDP1,Cndp1
FAM9C,Gm1140
FAM9C,Gm14692
F9,F9
PTX4,Ptx4
ORMDL3,Ormdl3
PLS3,Pls3
PAPOLG,Papolg
KPNA6,Kpna6
SHISAL2A,Shisal2a
SLC39A10,Slc39a10
GLYR1,Glyr1
SLITRK4,Slitrk4
RNU2-58P,Gm22958
KRTAP27-1,Krtap27-1
RN7SL601P,Gm22876
EEF2KMT,Eef2kmt
CALML3,Calml3
MIR450A1,Mir450-1
DEFA4,AY761185
DEFA4,Defa21
DEFA4,Defa23
DEFA4,Defa35
DEFA4,Defa25
DEFA4,Defa38
DEFA4,Defa30
DEFA4,Defa22
DEFA4,Defa31
DEFA4,Defa41
DEFA4,Defa40
DEFA4,Defa3
DEFA4,Defa5
DEFA4,Defa27
DEFA4,Defa29
DEFA4,Defa2
DEFA4,Defa33
DEFA4,Defa36
DEFA4,Defa42
DEFA4,Defa20
DEFA4,Defa32
DEFA4,Defa37
DEFA4,Defa28
DEFA4,Defa43
DEFA4,Defa26
DEFA4,Defa17
DEFA4,Defa34
DEFA4,Defa39
DEFA4,Defa24
ACRV1,Acrv1
STOX2,Stox2
CYB5RL,Cyb5rl
TOR1AIP1,Tor1aip1
CYP27B1,Cyp27b1
TTC4,Ttc4
FCSK,Fcsk
SYNE2,Syne2
PLET1,Plet1
RNU1-112P,Gm25926
RTBDN,Rtbdn
AP5M1,Ap5m1
RNU6-656P,Gm23191
RNU6-656P,Gm22251
MAPK10,Mapk10
HYLS1,Hyls1
SNORD114-13,AF357428
SNORD114-13,Gm23736
GIMAP7,Gimap7
C17orf98,1700001P01Rik
HERC4,Herc4
FAM90A17P,Fam90a1a
SIX1,Six1
KLF10,Klf10
RASSF8,Rassf8
AGFG1,Agfg1
SCP2,Scp2
NSUN3,Nsun3
TIGAR,Tigar
CXXC1,Cxxc1
MSX2,Msx2
PITRM1,Pitrm1
RASSF3,Rassf3
YJU2B,Ccdc130
PYGM,Pygm
NUDCD1,Nudcd1
RHPN1,Rhpn1
DAGLA,Dagla
GMNC,Gmnc
SMARCD1,Smarcd1
TUBB2B,Tubb2b
RPL23,Rpl23
FAM216A,Fam216a
SNX31,Snx31
FCGR1B,Fcgr1
OR52E5,Olfr678
CT45A1,Gm648
MAB21L2,Mab21l2
SIGLEC8,Siglece
COQ8A,Coq8a
TBK1,Tbk1
HSD17B13,Hsd17b13
PRKACA,Prkaca
PEF1,Pef1
IL1RAP,Il1rap
BEX3,Bex3
BMP6,Bmp6
PRCC,Prcc
FAM90A16P,Fam90a1a
TRMT5,Trmt5
CCDC91,Ccdc91
NUP62CL,Nup62cl
COG6,Cog6
LZTS2,Lzts2
MS4A3,Ms4a3
PLPP3,Plpp3
OS9,Os9
TNFSF8,Tnfsf8
RBM8A,Rbm8a
RNU6-87P,Gm23817
COG4,Cog4
RNU6-681P,Gm22287
PLAAT1,Plaat1
FYN,Fyn
NLRC3,Nlrc3
MTCP1,Mtcp1
ATP8A1,Atp8a1
SLC11A2,Slc11a2
GSDME,Gsdme
INTS5,Ints5
RNU6-531P,Gm23025
TRPM1,Trpm1
BHMT,Gm5096
SALL3,Sall3
GCG,Gcg
GPHB5,Gphb5
ABRA,Abra
PXDC1,Pxdc1
TMEM132A,Tmem132a
MACROD1,Macrod1
FCRL1,Fcrl1
ROBO3,Robo3
CWC27,Cwc27
EOLA2,Eola1
MBOAT1,Mboat1
USP45,Usp45
FAP,Fap
MIR363,Mir363
MIR370,Mir370
SEC24C,Sec24c
JAKMIP2,Jakmip2
SNX24,Snx24
C3orf38,4930453N24Rik
SIN3A,Sin3a
CLHC1,Clhc1
C11orf80,Gm960
VAPA,Vapa
CLASP1,Clasp1
SIRT1,Sirt1
MAP3K8,Map3k8
CSPG4,Cspg4
SPTBN1,Sptbn1
HYKK,Hykk
FARSA,Farsa
RTP1,Rtp1
C13orf46,1700029H14Rik
DDN,Ddn
ABHD18,Abhd18
BLOC1S2,Bloc1s2
OR11G2,Olfr738
NTHL1,Nthl1
LIPH,Liph
CAMTA1,Camta1
OSTN,Ostn
PIP4K2C,Pip4k2c
RNF165,Rnf165
DNAJB9,Dnajb9
CYP51A1,Cyp51
DMXL2,Dmxl2
N6AMT1,N6amt1
AP3S1,Ap3s1
RNU6-1227P,Gm24686
OR4C46,Olfr1202
OR4C46,Olfr1204
SNORD111B,Gm22193
MTERF1,Mterf1a
MTERF1,Mterf1b
BCAR1,Bcar1
DPH3,Dph3
CALB2,Calb2
GOLGA7B,Golga7b
SRI,Sri
GPX7,Gpx7
USP7,Usp7
SNORD8,Snord8
VDR,Vdr
PLK2,Plk2
TMEM94,Tmem94
OR10G6,Olfr981
IBSP,Ibsp
SERPINF1,Serpinf1
KCMF1,Kcmf1
ST3GAL5,St3gal5
NOC3L,Noc3l
ELOVL6,Elovl6
HAPLN2,Hapln2
ST6GAL1,St6gal1
MCPH1,Mcph1
ZNF570,Zfp39
CFB,Cfb
CFB,Gm20547
ANKRD34A,Ankrd34a
FTH1,Fth1
MYOZ1,Myoz1
PPL,Ppl
PJA2,Pja2
DCAF1,Dcaf1
ADAD1,Adad1
SRSF11,Srsf11
SOX5,Sox5
TNNC1,Tnnc1
DSCAM,Dscam
NXF1,Nxf1
TMEM201,Tmem201
AMD1,Amd2
AMD1,Amd1
CDK19,Cdk19
DRD2,Drd2
CASP3,Casp3
PTGDR2,Ptgdr2
STX5,Stx5a
KLK8,Klk8
MIR542,Mir542
REXO4,Rexo4
ASRGL1,Asrgl1
GNB3,Gnb3
CYB5A,Cyb5a
RIPK4,Ripk4
TARDBP,Tardbp
TMEM138,Tmem138
CCDC168,Gm8251
ADAMTS20,Adamts20
CHRDL1,Chrdl1
ITGB4,Itgb4
KRT39,Krt39
SNORD27,Gm24452
SCGB1A1,Scgb1a1
PGM3,Pgm3
LHFPL6,Lhfp
COL5A2,Col5a2
EIF3J,Eif3j2
TRAV9-1,Trav6d-5
TRAV9-1,Trav6n-5
TRAV9-1,Trav6-5
LRP8,Lrp8
PIM2,Pim2
CAVIN3,Cavin3
BEX2,Bex2
BEX2,Bex1
MIR135A2,Mir135a-2
ZFP90,Zfp90
PPP2R5E,Ppp2r5e
STARD5,Stard5
LASP1,Lasp1
LCP1,Lcp1
GNAT1,Gnat1
STK38L,Stk38l
DIAPH3,Diaph3
WBP4,Wbp4
DDX19A,Ddx19a
ARG2,Arg2
ZBTB8A,Zbtb8a
UCN3,Ucn3
RNU6-915P,Gm25186
SLCO5A1,Slco5a1
SNORD66,Snord66
RAB3C,Rab3c
MIR424,Mir322
C22orf39,2510002D24Rik
C22orf39,Gm28539
PYGL,Pygl
MS4A12,Ms4a12
NTN4,Ntn4
TFEC,Tfec
OR2AJ1,Olfr169
OR2AJ1,Olfr170
OR2AJ1,Olfr171
MID2,Mid2
RNU6-745P,Gm25014
CLMN,Clmn
CRABP2,Crabp2
SERPINA10,Serpina10
ACVRL1,Acvrl1
PELI2,Peli2
KLK5,Klk5
RALB,Ralb
RS1,Rs1
ACY1,Acy1
CDK6,Cdk6
RNU6-826P,Gm23817
EML1,Eml1
LRRN3,Lrrn3
STK3,Stk3
NAA30,Naa30
MAP3K1,Map3k1
BTBD8,Btbd8
BTBD8,Gm42669
PITPNA,Pitpna
PABPC3,Pabpc1
NISCH,Nisch
OTUD5,Otud5
PABPC1,Pabpc1
ALG9,Alg9
GATAD1,Gatad1
FAM110A,Fam110a
DBX2,Dbx2
TCAP,Tcap
HIF1AN,Hif1an
SPSB3,Spsb3
ARSJ,Arsj
CCR7,Ccr7
LGALS12,Lgals12
SMIM30,2610001J05Rik
MAGOH,Magoh
OR4K15,Olfr725
OR4K15,Olfr726
OR4K15,Olfr727
MMP20,Mmp20
FYB2,Fyb2
STX6,Stx6
SMIM41,Smim41
SHC3,Shc3
ETFRF1,Etfrf1
FILIP1,Filip1
COPS5,Cops5
RPF2,Rpf2
OR2L3,Olfr167
RNU6-107P,Gm22351
FMO5,Fmo5
ZNF174,Zfp174
PTPN9,Ptpn9
FADD,Fadd
ADCK5,Adck5
KAT6B,Kat6b
IBTK,Ibtk
MIR665,Mir665
GPC4,Gpc4
WHAMM,Whamm
ATP2A2,Atp2a2
NOCT,Noct
PEX1,Pex1
C12orf71,1700034J05Rik
DIRAS2,Diras2
FHIP1A,Fam160a1
SNCAIP,Sncaip
CACNA1E,Cacna1e
NR4A1,Nr4a1
PPTC7,Pptc7
GPR101,Gpr101
L3MBTL4,L3mbtl4
GADD45GIP1,Gadd45gip1
MPIG6B,Mpig6b
CD160,Cd160
RNU4-27P,Gm22005
SLC14A1,Slc14a1
XKR9,Xkr9
IFT140,Ift140
TGFB1,Tgfb1
OR4M2B,Olfr734
HS3ST6,Hs3st6
LALBA,Lalba
NCOA2,Ncoa2
PTPRM,Ptprm
ADAM29,Adam29
SNORD113-3,Gm24564
WDR59,Wdr59
FBXO25,Fbxo25
LEF1,Lef1
PKD1L3,Pkd1l3
DDX24,Ddx24
CYP2C18,Cyp2c55
TSPAN3,Tspan3
EEF1AKMT4-ECE2,Gm49333
EEF1AKMT4-ECE2,Ece2
LSMEM2,Lsmem2
ITM2B,Itm2b
FAM90A19P,Fam90a1a
KRT28,Krt28
CUTC,Cutc
DNAH6,Dnah6
SMAGP,Smagp
PREX2,Prex2
RTP4,Rtp4
ADK,Adk
GALNT16,Galnt16
CHST13,Chst13
PUS3,Pus3
TM6SF1,Tm6sf1
CSMD1,Csmd1
HYAL1,Hyal1
SLC52A2,Slc52a2
CLPP,Clpp
ZFYVE9,Zfyve9
BRS3,Brs3
TPTE,Tpte
OR4L1,Olfr723
OR4L1,Olfr724
OLFM4,Olfm4
ASB8,Asb8
H2BC11,H2bc21
TTC9,Ttc9
RNU6-1204P,Gm24527
RNU6-1204P,Gm23203
HPR,Hp
SIGLEC12,Siglece
NDUFC1,Ndufc1
GTF2F1,Gtf2f1
CA6,Car6
POC1A,Poc1a
FAM71D,Fam71d
MIR28,Mir28a
TMEM204,Tmem204
FABP3,Fabp3
CSNK2A3,Csnk2a1
DNER,Dner
POU1F1,Pou1f1
CC2D1B,Cc2d1b
ZSWIM8,Zswim8
DKC1,Dkc1
NPC1,Npc1
NUDT9,Nudt9
SNORA50C,Gm26047
SNORA50C,Gm23786
LRRC7,Lrrc7
DOK6,Dok6
EMC2,Emc2
YEATS2,Yeats2
TELO2,Telo2
HSPA1A,Hspa1b
HSPA1A,Hspa1a
ERICH3,Erich3
ACSBG1,Acsbg1
UBQLNL,Ubqlnl
MED9,Med9
RALBP1,Ralbp1
TIMM17B,Timm17b
RNU1-93P,Gm24621
RNU1-93P,Gm23845
OR2W3,Olfr322
OR2W3,Olfr317
AGTR1,Agtr1a
TBRG1,Tbrg1
ADAMTS13,Adamts13
SNORD84,Gm22589
TBC1D12,Tbc1d12
SKA1,Ska1
MGST2,Mgst2
SLX4,Slx4
MROH1,Mroh1
CD5,Cd5
ANKRD2,Ankrd2
TCL1A,Tcl1
DMP1,Dmp1
GLRA3,Glra3
RAPGEF3,Rapgef3
SAP30,Sap30
ADGRV1,Adgrv1
TNFRSF17,Tnfrsf17
PGGT1B,Pggt1b
TPRG1,Tprg
SPINDOC,Spindoc
DRAXIN,Draxin
ZMYND10,Zmynd10
ACSL1,Acsl1
TCEAL6,Tceal5
TCEAL6,Tceal3
EMD,Emd
SNORD124,Gm22059
RADX,Radx
CMTR2,Cmtr2
GCLC,Gclc
CKAP2,Ckap2
STOML3,Stoml3
BIRC3,Birc3
TMEM200C,Tmem200c
PKD1,Pkd1
HIGD1C,Higd1c
C19orf84,Gm52993
C19orf84,Gm38999
PARL,Parl
MEIOB,Meiob
SHLD3,Shld3
FER,Fer
TRAV5,Trav3-1
TRAV5,Trav3d-3
TRAV5,Trav3n-3
CACNA2D2,Cacna2d2
SHISAL2B,Shisal2b
GPR85,Gpr85
SEMA4D,Sema4d
KIR2DS4,Kir3dl2
KIR2DS4,Kir3dl1
GIMAP8,Gimap8
EOLA1,Eola1
TLR9,Tlr9
LRCH1,Lrch1
DLGAP2,Dlgap2
HDAC11,Hdac11
UBE2Q2,Ube2q2
TMEM231,Tmem231
PRICKLE3,Prickle3
TRA2A,Tra2a
CHODL,Chodl
MS4A4A,Ms4a4a
MS4A4A,Ms4a4c
MS4A4A,Ms4a4b
MS4A4A,Ms4a4d
ZFTA,Zfta
BPHL,Bphl
KLK14,Klk14
MED4,Med4
GIMAP4,Gimap4
TRAF3IP2,Traf3ip2
LRRC9,Lrrc9
NAA80,Naa80
EPB41L3,Epb41l3
SNORA108,Gm24453
MS4A14,Ms4a14
TMBIM6,Tmbim6
RNU6-974P,Gm25390
ENO2,Eno2
TUBA3C,Tuba3b
MUCL3,Mucl3
SLC43A2,Slc43a2
LY6G6E,Ly6g6e
IGLC3,Iglc1
IGLC3,Iglc3
IGLC3,Iglc4
IGLC3,Iglc2
RNF7,Gm7075
DMD,Dmd
ALG1L2,Alg1
PSMA4,Psma4
ARHGAP19-SLIT1,Arhgap19
PRPS1L1,Prps1l1
GAPT,Gapt
AMBP,Ambp
LARP1B,Larp1b
TBCCD1,Tbccd1
PAPOLA,Papola
ABCG2,Abcg3
BSDC1,Bsdc1
OR52P1P,Olfr656
XKR5,Xkr5
COMMD8,Commd8
ZFYVE27,Zfyve27
ITGB2,Itgb2l
POLR3C,Polr3c
SIAH1,Siah1b
AKR1E2,Akr1e1
HAND2,Hand2
FARS2,Fars2
MIRLET7C,Mirlet7c-1
TMEM47,Tmem47
SEMA4G,Sema4g
FAM216B,Fam216b
TRAV18,Trav12d-1
TRAV18,Trav12d-2
TRAV18,Trav12d-3
TRAV18,Trav12n-1
TRAV18,Trav12n-2
TRAV18,Trav12n-3
TRAV18,Trav12-1
TRAV18,Trav12-2
TRAV18,Trav12-3
SNORA64,Snora64
KICS2,BC048403
FAHD1,Fahd1
ESAM,Esam
SCLT1,Sclt1
MIR127,Mir127
FAM186A,Fam186a
TUBA3D,Tuba3b
PARG,Parg
FARSB,Farsb
MRPL24,Mrpl24
RFX2,Rfx2
GPRASP2,Gprasp2
RNU6-702P,Gm25322
TCEAL7,Tceal7
CLCN7,Clcn7
EIF3H,Eif3h
NUP85,Nup85
COL14A1,Col14a1
FZD1,Fzd1
L3HYPDH,L3hypdh
GPIHBP1,Gpihbp1
ZNF641,Zfp641
TAB3,Tab3
METTL7A,Mettl7a1
METTL7A,Mettl7a3
METTL7A,Methig1
METTL7A,Mettl7a2
RREB1,Rreb1
ISL2,Isl2
SULF1,Sulf1
HDAC6,Hdac6
CXorf66,Gm7073
IQCF1,Iqcf1
TP63,Trp63
NMRAL1,Nmral1
NOX3,Nox3
NOP16,Nop16
RNU6-992P,Gm23025
KLHL24,Klhl24
VAV1,Vav1
CPSF7,Cpsf7
DSCC1,Dscc1
GJA5,Gja5
SLC30A8,Slc30a8
VAC14,Vac14
AKT3,Akt3
AQP6,Aqp6
DNAJC15,Dnajc15
G2E3,G2e3
PDHA1,Pdha1
CCDC177,Ccdc177
FUT11,Fut11
ZC3H12C,Zc3h12c
MIR514B,Mir509
ADARB2,Adarb2
OR8D2,Olfr924
OR8D2,Olfr926
RNU6-17P,Gm23355
TEKT5,Tekt5
SLC48A1,Slc48a1
NRG4,Nrg4
RNU6-602P,Gm47290
PRPS1,Prps1
ARHGAP20,Arhgap20
METTL6,Mettl6
GRPR,Grpr
OR4N5,Olfr722
ZYG11B,Zyg11b
RNU2-38P,Gm25007
DNASE1L1,Dnase1l1
AHNAK,Ahnak
EIF3E,Eif3e
PSTPIP2,Pstpip2
CNMD,Cnmd
ZC3H13,Zc3h13
CCHCR1,Cchcr1
ME1,Me1
PPM1H,Ppm1h
FAN1,Fan1
BTD,Btd
RAB3B,Rab3b
CYB5R4,Cyb5r4
CCDC126,Ccdc126
RASSF1,Rassf1
HPF1,Hpf1
REG1A,Reg2
REG1A,Reg1
TMEM43,Tmem43
MIR505,Mir505
RNU6-914P,Gm24400
FAM183A,Fam183b
TMEM273,Tmem273
GLUL,Glul
LRRTM4,Lrrtm4
TCEAL3,Tceal5
TCEAL3,Tceal3
SLC6A6,Slc6a6
MRPL51,Mrpl51
CT45A9,Gm648
POU5F1,Pou5f1
THRA,Thra
MCEE,Mcee
SNORD86,Gm23706
CYP2A7,Cyp2a4
CYP2A7,Cyp2a5
SMAD7,Smad7
KRT4,Krt4
TUBA1C,Tuba1c
RBBP4,Rbbp4
SETD7,Setd7
ARNT,Arnt
SIGLEC10,Siglecg
PRELID1,Prelid1
RPA1,Rpa1
MIR433,Mir433
CLVS2,Clvs2
GDI2,Gdi2
RNU1-88P,Gm23796
RNU1-88P,Gm23509
SP8,Sp8
LST1,Lst1
LPAR5,Lpar5
SAMD12,Samd12
BEX1,Bex2
BEX1,Bex1
PRRT1,Prrt1
NDC1,Ndc1
ARMCX5,Armcx5
CT45A2,Gm648
MCC,Mcc
MIR582,Mir582
OR51I2,Olfr641
SMOC1,Smoc1
